sub1_name,x1 (mole fraction),sub2_name,x2 (mole fraction),sub3_name,x3 (mole fraction),salt,x4 (mole fraction),x5 (mole fraction),temperature (K),ionic conductivity (mS/cm)
Propylene Carbonate,0.728082025,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.178495668,LiPF6,0.046711153,0.046711153,243.15,1.19
Propylene Carbonate,0.666442072,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.163384095,LiPF6,0.085086917,0.085086917,243.15,0.829
Propylene Carbonate,0.614560253,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.150664813,LiPF6,0.117387467,0.117387467,243.15,0.312
Propylene Carbonate,0.569727931,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.139673778,LiPF6,0.145299145,0.145299145,243.15,0.0436
Propylene Carbonate,0.798306207,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.195711739,LiPF6,0.002991027,0.002991027,253.15,0.209
Propylene Carbonate,0.728082025,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.178495668,LiPF6,0.046711153,0.046711153,253.15,1.91
Propylene Carbonate,0.666442072,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.163384095,LiPF6,0.085086917,0.085086917,253.15,1.57
Propylene Carbonate,0.614560253,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.150664813,LiPF6,0.117387467,0.117387467,253.15,0.802
Propylene Carbonate,0.569727931,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.139673778,LiPF6,0.145299145,0.145299145,253.15,0.219
Propylene Carbonate,0.798306207,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.195711739,LiPF6,0.002991027,0.002991027,263.15,0.284
Propylene Carbonate,0.728082025,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.178495668,LiPF6,0.046711153,0.046711153,263.15,2.76
Propylene Carbonate,0.666442072,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.163384095,LiPF6,0.085086917,0.085086917,263.15,2.5
Propylene Carbonate,0.614560253,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.150664813,LiPF6,0.117387467,0.117387467,263.15,1.51
Propylene Carbonate,0.569727931,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.139673778,LiPF6,0.145299145,0.145299145,263.15,0.588
Propylene Carbonate,0.798306207,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.195711739,LiPF6,0.002991027,0.002991027,273.15,0.364
Propylene Carbonate,0.728082025,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.178495668,LiPF6,0.046711153,0.046711153,273.15,3.71
Propylene Carbonate,0.666442072,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.163384095,LiPF6,0.085086917,0.085086917,273.15,3.59
Propylene Carbonate,0.614560253,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.150664813,LiPF6,0.117387467,0.117387467,273.15,2.42
Propylene Carbonate,0.569727931,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.139673778,LiPF6,0.145299145,0.145299145,273.15,1.16
Propylene Carbonate,0.798306207,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.195711739,LiPF6,0.002991027,0.002991027,283.15,0.452
Propylene Carbonate,0.728082025,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.178495668,LiPF6,0.046711153,0.046711153,283.15,4.76
Propylene Carbonate,0.666442072,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.163384095,LiPF6,0.085086917,0.085086917,283.15,4.84
Propylene Carbonate,0.614560253,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.150664813,LiPF6,0.117387467,0.117387467,283.15,3.51
Propylene Carbonate,0.569727931,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.139673778,LiPF6,0.145299145,0.145299145,283.15,1.92
Propylene Carbonate,0.798306207,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.195711739,LiPF6,0.002991027,0.002991027,293.15,0.548
Propylene Carbonate,0.728082025,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.178495668,LiPF6,0.046711153,0.046711153,293.15,5.93
Propylene Carbonate,0.666442072,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.163384095,LiPF6,0.085086917,0.085086917,293.15,6.27
Propylene Carbonate,0.614560253,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.150664813,LiPF6,0.117387467,0.117387467,293.15,4.8
Propylene Carbonate,0.569727931,Diethyl Carbonate,0,Ethyl Methyl Carbonate,0.139673778,LiPF6,0.145299145,0.145299145,293.15,2.89
Propylene Carbonate,0.186446745,Diethyl Carbonate,0.161126213,Ethylene Carbonate,0.648435026,LiPF6,0.001996008,0.001996008,243.15,0.131
Propylene Carbonate,0.170729542,Diethyl Carbonate,0.147543496,Ethylene Carbonate,0.593772851,LiPF6,0.043977055,0.043977055,243.15,1.03
Propylene Carbonate,0.157229205,Diethyl Carbonate,0.135876582,Ethylene Carbonate,0.546820616,LiPF6,0.080036799,0.080036799,243.15,0.686
Propylene Carbonate,0.145595354,Diethyl Carbonate,0.125822674,Ethylene Carbonate,0.50635975,LiPF6,0.111111111,0.111111111,243.15,0.274
Propylene Carbonate,0.135554295,Diethyl Carbonate,0.117145248,Ethylene Carbonate,0.471438388,LiPF6,0.137931034,0.137931034,243.15,0.0604
Propylene Carbonate,0.186446745,Diethyl Carbonate,0.161126213,Ethylene Carbonate,0.648435026,LiPF6,0.001996008,0.001996008,253.15,0.191
Propylene Carbonate,0.170729542,Diethyl Carbonate,0.147543496,Ethylene Carbonate,0.593772851,LiPF6,0.043977055,0.043977055,253.15,1.7
Propylene Carbonate,0.157229205,Diethyl Carbonate,0.135876582,Ethylene Carbonate,0.546820616,LiPF6,0.080036799,0.080036799,253.15,1.38
Propylene Carbonate,0.145595354,Diethyl Carbonate,0.125822674,Ethylene Carbonate,0.50635975,LiPF6,0.111111111,0.111111111,253.15,0.744
Propylene Carbonate,0.135554295,Diethyl Carbonate,0.117145248,Ethylene Carbonate,0.471438388,LiPF6,0.137931034,0.137931034,253.15,0.278
Propylene Carbonate,0.186446745,Diethyl Carbonate,0.161126213,Ethylene Carbonate,0.648435026,LiPF6,0.001996008,0.001996008,263.15,0.265
Propylene Carbonate,0.170729542,Diethyl Carbonate,0.147543496,Ethylene Carbonate,0.593772851,LiPF6,0.043977055,0.043977055,263.15,2.53
Propylene Carbonate,0.157229205,Diethyl Carbonate,0.135876582,Ethylene Carbonate,0.546820616,LiPF6,0.080036799,0.080036799,263.15,2.32
Propylene Carbonate,0.145595354,Diethyl Carbonate,0.125822674,Ethylene Carbonate,0.50635975,LiPF6,0.111111111,0.111111111,263.15,1.5
Propylene Carbonate,0.135554295,Diethyl Carbonate,0.117145248,Ethylene Carbonate,0.471438388,LiPF6,0.137931034,0.137931034,263.15,0.746
Propylene Carbonate,0.186446745,Diethyl Carbonate,0.161126213,Ethylene Carbonate,0.648435026,LiPF6,0.001996008,0.001996008,273.15,0.35
Propylene Carbonate,0.170729542,Diethyl Carbonate,0.147543496,Ethylene Carbonate,0.593772851,LiPF6,0.043977055,0.043977055,273.15,3.53
Propylene Carbonate,0.157229205,Diethyl Carbonate,0.135876582,Ethylene Carbonate,0.546820616,LiPF6,0.080036799,0.080036799,273.15,3.5
Propylene Carbonate,0.145595354,Diethyl Carbonate,0.125822674,Ethylene Carbonate,0.50635975,LiPF6,0.111111111,0.111111111,273.15,2.53
Propylene Carbonate,0.135554295,Diethyl Carbonate,0.117145248,Ethylene Carbonate,0.471438388,LiPF6,0.137931034,0.137931034,273.15,1.5
Propylene Carbonate,0.186446745,Diethyl Carbonate,0.161126213,Ethylene Carbonate,0.648435026,LiPF6,0.001996008,0.001996008,283.15,0.447
Propylene Carbonate,0.170729542,Diethyl Carbonate,0.147543496,Ethylene Carbonate,0.593772851,LiPF6,0.043977055,0.043977055,283.15,4.68
Propylene Carbonate,0.157229205,Diethyl Carbonate,0.135876582,Ethylene Carbonate,0.546820616,LiPF6,0.080036799,0.080036799,283.15,4.91
Propylene Carbonate,0.145595354,Diethyl Carbonate,0.125822674,Ethylene Carbonate,0.50635975,LiPF6,0.111111111,0.111111111,283.15,3.83
Propylene Carbonate,0.135554295,Diethyl Carbonate,0.117145248,Ethylene Carbonate,0.471438388,LiPF6,0.137931034,0.137931034,283.15,2.55
Propylene Carbonate,0.186446745,Diethyl Carbonate,0.161126213,Ethylene Carbonate,0.648435026,LiPF6,0.001996008,0.001996008,293.15,0.554
Propylene Carbonate,0.170729542,Diethyl Carbonate,0.147543496,Ethylene Carbonate,0.593772851,LiPF6,0.043977055,0.043977055,293.15,5.97
Propylene Carbonate,0.157229205,Diethyl Carbonate,0.135876582,Ethylene Carbonate,0.546820616,LiPF6,0.080036799,0.080036799,293.15,6.52
Propylene Carbonate,0.145595354,Diethyl Carbonate,0.125822674,Ethylene Carbonate,0.50635975,LiPF6,0.111111111,0.111111111,293.15,5.39
Propylene Carbonate,0.135554295,Diethyl Carbonate,0.117145248,Ethylene Carbonate,0.471438388,LiPF6,0.137931034,0.137931034,293.15,3.88
Ethyl Methyl Carbonate,0.767258753,Ethylene Carbonate,0.226759194,Dimethyl Carbonate,-6.15E-17,LiTFSI,0.002991027,0.002991027,243.15,0.251
Ethyl Methyl Carbonate,0.701169944,Ethylene Carbonate,0.207227002,Dimethyl Carbonate,-5.62E-17,LiTFSI,0.045801527,0.045801527,243.15,2.86
Ethyl Methyl Carbonate,0.643112215,Ethylene Carbonate,0.190068353,Dimethyl Carbonate,-5.16E-17,LiTFSI,0.083409716,0.083409716,243.15,2.85
Ethyl Methyl Carbonate,0.593068418,Ethylene Carbonate,0.175278178,Dimethyl Carbonate,-4.76E-17,LiTFSI,0.115826702,0.115826702,243.15,2.02
Ethyl Methyl Carbonate,0.550962159,Ethylene Carbonate,0.1628339,Dimethyl Carbonate,-4.42E-17,LiTFSI,0.143101971,0.143101971,243.15,1.25
Ethyl Methyl Carbonate,0.767258753,Ethylene Carbonate,0.226759194,Dimethyl Carbonate,-6.15E-17,LiTFSI,0.002991027,0.002991027,253.15,0.316
Ethyl Methyl Carbonate,0.701169944,Ethylene Carbonate,0.207227002,Dimethyl Carbonate,-5.62E-17,LiTFSI,0.045801527,0.045801527,253.15,3.68
Ethyl Methyl Carbonate,0.643112215,Ethylene Carbonate,0.190068353,Dimethyl Carbonate,-5.16E-17,LiTFSI,0.083409716,0.083409716,253.15,3.84
Ethyl Methyl Carbonate,0.593068418,Ethylene Carbonate,0.175278178,Dimethyl Carbonate,-4.76E-17,LiTFSI,0.115826702,0.115826702,253.15,2.87
Ethyl Methyl Carbonate,0.550962159,Ethylene Carbonate,0.1628339,Dimethyl Carbonate,-4.42E-17,LiTFSI,0.143101971,0.143101971,253.15,1.91
Ethyl Methyl Carbonate,0.767258753,Ethylene Carbonate,0.226759194,Dimethyl Carbonate,-6.15E-17,LiTFSI,0.002991027,0.002991027,263.15,0.388
Ethyl Methyl Carbonate,0.701169944,Ethylene Carbonate,0.207227002,Dimethyl Carbonate,-5.62E-17,LiTFSI,0.045801527,0.045801527,263.15,4.6
Ethyl Methyl Carbonate,0.643112215,Ethylene Carbonate,0.190068353,Dimethyl Carbonate,-5.16E-17,LiTFSI,0.083409716,0.083409716,263.15,4.95
Ethyl Methyl Carbonate,0.593068418,Ethylene Carbonate,0.175278178,Dimethyl Carbonate,-4.76E-17,LiTFSI,0.115826702,0.115826702,263.15,3.86
Ethyl Methyl Carbonate,0.550962159,Ethylene Carbonate,0.1628339,Dimethyl Carbonate,-4.42E-17,LiTFSI,0.143101971,0.143101971,263.15,2.7
Ethyl Methyl Carbonate,0.767258753,Ethylene Carbonate,0.226759194,Dimethyl Carbonate,-6.15E-17,LiTFSI,0.002991027,0.002991027,273.15,0.466
Ethyl Methyl Carbonate,0.701169944,Ethylene Carbonate,0.207227002,Dimethyl Carbonate,-5.62E-17,LiTFSI,0.045801527,0.045801527,273.15,5.59
Ethyl Methyl Carbonate,0.643112215,Ethylene Carbonate,0.190068353,Dimethyl Carbonate,-5.16E-17,LiTFSI,0.083409716,0.083409716,273.15,6.18
Ethyl Methyl Carbonate,0.593068418,Ethylene Carbonate,0.175278178,Dimethyl Carbonate,-4.76E-17,LiTFSI,0.115826702,0.115826702,273.15,4.98
Ethyl Methyl Carbonate,0.550962159,Ethylene Carbonate,0.1628339,Dimethyl Carbonate,-4.42E-17,LiTFSI,0.143101971,0.143101971,273.15,3.63
Ethyl Methyl Carbonate,0.767258753,Ethylene Carbonate,0.226759194,Dimethyl Carbonate,-6.15E-17,LiTFSI,0.002991027,0.002991027,283.15,0.548
Ethyl Methyl Carbonate,0.701169944,Ethylene Carbonate,0.207227002,Dimethyl Carbonate,-5.62E-17,LiTFSI,0.045801527,0.045801527,283.15,6.64
Ethyl Methyl Carbonate,0.643112215,Ethylene Carbonate,0.190068353,Dimethyl Carbonate,-5.16E-17,LiTFSI,0.083409716,0.083409716,283.15,7.52
Ethyl Methyl Carbonate,0.593068418,Ethylene Carbonate,0.175278178,Dimethyl Carbonate,-4.76E-17,LiTFSI,0.115826702,0.115826702,283.15,6.23
Ethyl Methyl Carbonate,0.550962159,Ethylene Carbonate,0.1628339,Dimethyl Carbonate,-4.42E-17,LiTFSI,0.143101971,0.143101971,283.15,4.69
Ethyl Methyl Carbonate,0.767258753,Ethylene Carbonate,0.226759194,Dimethyl Carbonate,-6.15E-17,LiTFSI,0.002991027,0.002991027,293.15,0.635
Ethyl Methyl Carbonate,0.701169944,Ethylene Carbonate,0.207227002,Dimethyl Carbonate,-5.62E-17,LiTFSI,0.045801527,0.045801527,293.15,7.76
Ethyl Methyl Carbonate,0.643112215,Ethylene Carbonate,0.190068353,Dimethyl Carbonate,-5.16E-17,LiTFSI,0.083409716,0.083409716,293.15,8.95
Ethyl Methyl Carbonate,0.593068418,Ethylene Carbonate,0.175278178,Dimethyl Carbonate,-4.76E-17,LiTFSI,0.115826702,0.115826702,293.15,7.59
Ethyl Methyl Carbonate,0.550962159,Ethylene Carbonate,0.1628339,Dimethyl Carbonate,-4.42E-17,LiTFSI,0.143101971,0.143101971,293.15,5.87
Propylene Carbonate,0.596705029,Diethyl Carbonate,0.171889693,Dimethyl Carbonate,0.225423225,LiTFSI,0.002991027,0.002991027,243.15,0.207
Propylene Carbonate,0.544214992,Diethyl Carbonate,0.156769163,Dimethyl Carbonate,0.205593538,LiTFSI,0.046711153,0.046711153,243.15,2.01
Propylene Carbonate,0.498141355,Diethyl Carbonate,0.143496972,Dimethyl Carbonate,0.18818784,LiTFSI,0.085086917,0.085086917,243.15,1.64
Propylene Carbonate,0.459361571,Diethyl Carbonate,0.132325882,Dimethyl Carbonate,0.173537613,LiTFSI,0.117387467,0.117387467,243.15,0.891
Propylene Carbonate,0.425851031,Diethyl Carbonate,0.122672677,Dimethyl Carbonate,0.160878002,LiTFSI,0.145299145,0.145299145,243.15,0.403
Propylene Carbonate,0.596705029,Diethyl Carbonate,0.171889693,Dimethyl Carbonate,0.225423225,LiTFSI,0.002991027,0.002991027,253.15,0.281
Propylene Carbonate,0.544214992,Diethyl Carbonate,0.156769163,Dimethyl Carbonate,0.205593538,LiTFSI,0.046711153,0.046711153,253.15,2.86
Propylene Carbonate,0.498141355,Diethyl Carbonate,0.143496972,Dimethyl Carbonate,0.18818784,LiTFSI,0.085086917,0.085086917,253.15,2.52
Propylene Carbonate,0.459361571,Diethyl Carbonate,0.132325882,Dimethyl Carbonate,0.173537613,LiTFSI,0.117387467,0.117387467,253.15,1.52
Propylene Carbonate,0.425851031,Diethyl Carbonate,0.122672677,Dimethyl Carbonate,0.160878002,LiTFSI,0.145299145,0.145299145,253.15,0.798
Propylene Carbonate,0.596705029,Diethyl Carbonate,0.171889693,Dimethyl Carbonate,0.225423225,LiTFSI,0.002991027,0.002991027,263.15,0.361
Propylene Carbonate,0.544214992,Diethyl Carbonate,0.156769163,Dimethyl Carbonate,0.205593538,LiTFSI,0.046711153,0.046711153,263.15,3.8
Propylene Carbonate,0.498141355,Diethyl Carbonate,0.143496972,Dimethyl Carbonate,0.18818784,LiTFSI,0.085086917,0.085086917,263.15,3.52
Propylene Carbonate,0.459361571,Diethyl Carbonate,0.132325882,Dimethyl Carbonate,0.173537613,LiTFSI,0.117387467,0.117387467,263.15,2.29
Propylene Carbonate,0.425851031,Diethyl Carbonate,0.122672677,Dimethyl Carbonate,0.160878002,LiTFSI,0.145299145,0.145299145,263.15,1.32
Propylene Carbonate,0.596705029,Diethyl Carbonate,0.171889693,Dimethyl Carbonate,0.225423225,LiTFSI,0.002991027,0.002991027,273.15,0.447
Propylene Carbonate,0.544214992,Diethyl Carbonate,0.156769163,Dimethyl Carbonate,0.205593538,LiTFSI,0.046711153,0.046711153,273.15,4.82
Propylene Carbonate,0.498141355,Diethyl Carbonate,0.143496972,Dimethyl Carbonate,0.18818784,LiTFSI,0.085086917,0.085086917,273.15,4.65
Propylene Carbonate,0.459361571,Diethyl Carbonate,0.132325882,Dimethyl Carbonate,0.173537613,LiTFSI,0.117387467,0.117387467,273.15,3.19
Propylene Carbonate,0.425851031,Diethyl Carbonate,0.122672677,Dimethyl Carbonate,0.160878002,LiTFSI,0.145299145,0.145299145,273.15,1.95
Propylene Carbonate,0.596705029,Diethyl Carbonate,0.171889693,Dimethyl Carbonate,0.225423225,LiTFSI,0.002991027,0.002991027,283.15,0.539
Propylene Carbonate,0.544214992,Diethyl Carbonate,0.156769163,Dimethyl Carbonate,0.205593538,LiTFSI,0.046711153,0.046711153,283.15,5.93
Propylene Carbonate,0.498141355,Diethyl Carbonate,0.143496972,Dimethyl Carbonate,0.18818784,LiTFSI,0.085086917,0.085086917,283.15,5.89
Propylene Carbonate,0.459361571,Diethyl Carbonate,0.132325882,Dimethyl Carbonate,0.173537613,LiTFSI,0.117387467,0.117387467,283.15,4.2
Propylene Carbonate,0.425851031,Diethyl Carbonate,0.122672677,Dimethyl Carbonate,0.160878002,LiTFSI,0.145299145,0.145299145,283.15,2.71
Propylene Carbonate,0.596705029,Diethyl Carbonate,0.171889693,Dimethyl Carbonate,0.225423225,LiTFSI,0.002991027,0.002991027,293.15,0.639
Propylene Carbonate,0.544214992,Diethyl Carbonate,0.156769163,Dimethyl Carbonate,0.205593538,LiTFSI,0.046711153,0.046711153,293.15,7.14
Propylene Carbonate,0.498141355,Diethyl Carbonate,0.143496972,Dimethyl Carbonate,0.18818784,LiTFSI,0.085086917,0.085086917,293.15,7.29
Propylene Carbonate,0.459361571,Diethyl Carbonate,0.132325882,Dimethyl Carbonate,0.173537613,LiTFSI,0.117387467,0.117387467,293.15,5.37
Propylene Carbonate,0.425851031,Diethyl Carbonate,0.122672677,Dimethyl Carbonate,0.160878002,LiTFSI,0.145299145,0.145299145,293.15,3.6
Propylene Carbonate,0.403752173,Fluoroethylene Carbonate,0.194332288,Ethyl Methyl Carbonate,0.395933486,LiTFSI,0.002991027,0.002991027,243.15,0.187
Propylene Carbonate,0.368235518,Fluoroethylene Carbonate,0.177237562,Ethyl Methyl Carbonate,0.361104613,LiTFSI,0.046711153,0.046711153,243.15,1.71
Propylene Carbonate,0.336381051,Fluoroethylene Carbonate,0.161905504,Ethyl Methyl Carbonate,0.32986701,LiTFSI,0.085923218,0.085923218,243.15,1.36
Propylene Carbonate,0.309557188,Fluoroethylene Carbonate,0.148994756,Ethyl Methyl Carbonate,0.303562593,LiTFSI,0.118942731,0.118942731,243.15,0.793
Propylene Carbonate,0.286961327,Fluoroethylene Carbonate,0.138119012,Ethyl Methyl Carbonate,0.281404303,LiTFSI,0.146757679,0.146757679,243.15,0.399
Propylene Carbonate,0.403752173,Fluoroethylene Carbonate,0.194332288,Ethyl Methyl Carbonate,0.395933486,LiTFSI,0.002991027,0.002991027,253.15,0.256
Propylene Carbonate,0.368235518,Fluoroethylene Carbonate,0.177237562,Ethyl Methyl Carbonate,0.361104613,LiTFSI,0.046711153,0.046711153,253.15,2.48
Propylene Carbonate,0.336381051,Fluoroethylene Carbonate,0.161905504,Ethyl Methyl Carbonate,0.32986701,LiTFSI,0.085923218,0.085923218,253.15,2.12
Propylene Carbonate,0.309557188,Fluoroethylene Carbonate,0.148994756,Ethyl Methyl Carbonate,0.303562593,LiTFSI,0.118942731,0.118942731,253.15,1.36
Propylene Carbonate,0.286961327,Fluoroethylene Carbonate,0.138119012,Ethyl Methyl Carbonate,0.281404303,LiTFSI,0.146757679,0.146757679,253.15,0.773
Propylene Carbonate,0.403752173,Fluoroethylene Carbonate,0.194332288,Ethyl Methyl Carbonate,0.395933486,LiTFSI,0.002991027,0.002991027,263.15,0.334
Propylene Carbonate,0.368235518,Fluoroethylene Carbonate,0.177237562,Ethyl Methyl Carbonate,0.361104613,LiTFSI,0.046711153,0.046711153,263.15,3.36
Propylene Carbonate,0.336381051,Fluoroethylene Carbonate,0.161905504,Ethyl Methyl Carbonate,0.32986701,LiTFSI,0.085923218,0.085923218,263.15,3.02
Propylene Carbonate,0.309557188,Fluoroethylene Carbonate,0.148994756,Ethyl Methyl Carbonate,0.303562593,LiTFSI,0.118942731,0.118942731,263.15,2.06
Propylene Carbonate,0.286961327,Fluoroethylene Carbonate,0.138119012,Ethyl Methyl Carbonate,0.281404303,LiTFSI,0.146757679,0.146757679,263.15,1.27
Propylene Carbonate,0.403752173,Fluoroethylene Carbonate,0.194332288,Ethyl Methyl Carbonate,0.395933486,LiTFSI,0.002991027,0.002991027,273.15,0.419
Propylene Carbonate,0.368235518,Fluoroethylene Carbonate,0.177237562,Ethyl Methyl Carbonate,0.361104613,LiTFSI,0.046711153,0.046711153,273.15,4.34
Propylene Carbonate,0.336381051,Fluoroethylene Carbonate,0.161905504,Ethyl Methyl Carbonate,0.32986701,LiTFSI,0.085923218,0.085923218,273.15,4.07
Propylene Carbonate,0.309557188,Fluoroethylene Carbonate,0.148994756,Ethyl Methyl Carbonate,0.303562593,LiTFSI,0.118942731,0.118942731,273.15,2.9
Propylene Carbonate,0.286961327,Fluoroethylene Carbonate,0.138119012,Ethyl Methyl Carbonate,0.281404303,LiTFSI,0.146757679,0.146757679,273.15,1.89
Propylene Carbonate,0.403752173,Fluoroethylene Carbonate,0.194332288,Ethyl Methyl Carbonate,0.395933486,LiTFSI,0.002991027,0.002991027,283.15,0.512
Propylene Carbonate,0.368235518,Fluoroethylene Carbonate,0.177237562,Ethyl Methyl Carbonate,0.361104613,LiTFSI,0.046711153,0.046711153,283.15,5.43
Propylene Carbonate,0.336381051,Fluoroethylene Carbonate,0.161905504,Ethyl Methyl Carbonate,0.32986701,LiTFSI,0.085923218,0.085923218,283.15,5.24
Propylene Carbonate,0.309557188,Fluoroethylene Carbonate,0.148994756,Ethyl Methyl Carbonate,0.303562593,LiTFSI,0.118942731,0.118942731,283.15,3.86
Propylene Carbonate,0.286961327,Fluoroethylene Carbonate,0.138119012,Ethyl Methyl Carbonate,0.281404303,LiTFSI,0.146757679,0.146757679,283.15,2.62
Propylene Carbonate,0.403752173,Fluoroethylene Carbonate,0.194332288,Ethyl Methyl Carbonate,0.395933486,LiTFSI,0.002991027,0.002991027,293.15,0.612
Propylene Carbonate,0.368235518,Fluoroethylene Carbonate,0.177237562,Ethyl Methyl Carbonate,0.361104613,LiTFSI,0.046711153,0.046711153,293.15,6.62
Propylene Carbonate,0.336381051,Fluoroethylene Carbonate,0.161905504,Ethyl Methyl Carbonate,0.32986701,LiTFSI,0.085923218,0.085923218,293.15,6.56
Propylene Carbonate,0.309557188,Fluoroethylene Carbonate,0.148994756,Ethyl Methyl Carbonate,0.303562593,LiTFSI,0.118942731,0.118942731,293.15,4.96
Propylene Carbonate,0.286961327,Fluoroethylene Carbonate,0.138119012,Ethyl Methyl Carbonate,0.281404303,LiTFSI,0.146757679,0.146757679,293.15,3.49
Diethyl Carbonate,0.15646097,Ethylene Carbonate,0.839547014,Dimethyl Carbonate,0,LiTFSI,0.001996008,0.001996008,243.15,0.125
Diethyl Carbonate,0.143846928,Ethylene Carbonate,0.771861884,Dimethyl Carbonate,0,LiTFSI,0.042145594,0.042145594,243.15,1.08
Diethyl Carbonate,0.132475191,Ethylene Carbonate,0.710842781,Dimethyl Carbonate,0,LiTFSI,0.078341014,0.078341014,243.15,0.745
Diethyl Carbonate,0.122926313,Ethylene Carbonate,0.659604881,Dimethyl Carbonate,0,LiTFSI,0.108734403,0.108734403,243.15,0.328
Diethyl Carbonate,0.114455697,Ethylene Carbonate,0.614152773,Dimethyl Carbonate,0,LiTFSI,0.135695765,0.135695765,243.15,0.119
Diethyl Carbonate,0.15646097,Ethylene Carbonate,0.839547014,Dimethyl Carbonate,0,LiTFSI,0.001996008,0.001996008,253.15,0.183
Diethyl Carbonate,0.143846928,Ethylene Carbonate,0.771861884,Dimethyl Carbonate,0,LiTFSI,0.042145594,0.042145594,253.15,1.73
Diethyl Carbonate,0.132475191,Ethylene Carbonate,0.710842781,Dimethyl Carbonate,0,LiTFSI,0.078341014,0.078341014,253.15,1.37
Diethyl Carbonate,0.122926313,Ethylene Carbonate,0.659604881,Dimethyl Carbonate,0,LiTFSI,0.108734403,0.108734403,253.15,0.737
Diethyl Carbonate,0.114455697,Ethylene Carbonate,0.614152773,Dimethyl Carbonate,0,LiTFSI,0.135695765,0.135695765,253.15,0.338
Diethyl Carbonate,0.15646097,Ethylene Carbonate,0.839547014,Dimethyl Carbonate,0,LiTFSI,0.001996008,0.001996008,263.15,0.255
Diethyl Carbonate,0.143846928,Ethylene Carbonate,0.771861884,Dimethyl Carbonate,0,LiTFSI,0.042145594,0.042145594,263.15,2.56
Diethyl Carbonate,0.132475191,Ethylene Carbonate,0.710842781,Dimethyl Carbonate,0,LiTFSI,0.078341014,0.078341014,263.15,2.22
Diethyl Carbonate,0.122926313,Ethylene Carbonate,0.659604881,Dimethyl Carbonate,0,LiTFSI,0.108734403,0.108734403,263.15,1.34
Diethyl Carbonate,0.114455697,Ethylene Carbonate,0.614152773,Dimethyl Carbonate,0,LiTFSI,0.135695765,0.135695765,263.15,0.709
Diethyl Carbonate,0.15646097,Ethylene Carbonate,0.839547014,Dimethyl Carbonate,0,LiTFSI,0.001996008,0.001996008,273.15,0.341
Diethyl Carbonate,0.143846928,Ethylene Carbonate,0.771861884,Dimethyl Carbonate,0,LiTFSI,0.042145594,0.042145594,273.15,3.54
Diethyl Carbonate,0.132475191,Ethylene Carbonate,0.710842781,Dimethyl Carbonate,0,LiTFSI,0.078341014,0.078341014,273.15,3.27
Diethyl Carbonate,0.122926313,Ethylene Carbonate,0.659604881,Dimethyl Carbonate,0,LiTFSI,0.108734403,0.108734403,273.15,2.14
Diethyl Carbonate,0.114455697,Ethylene Carbonate,0.614152773,Dimethyl Carbonate,0,LiTFSI,0.135695765,0.135695765,273.15,1.25
Diethyl Carbonate,0.15646097,Ethylene Carbonate,0.839547014,Dimethyl Carbonate,0,LiTFSI,0.001996008,0.001996008,283.15,0.438
Diethyl Carbonate,0.143846928,Ethylene Carbonate,0.771861884,Dimethyl Carbonate,0,LiTFSI,0.042145594,0.042145594,283.15,4.69
Diethyl Carbonate,0.132475191,Ethylene Carbonate,0.710842781,Dimethyl Carbonate,0,LiTFSI,0.078341014,0.078341014,283.15,4.52
Diethyl Carbonate,0.122926313,Ethylene Carbonate,0.659604881,Dimethyl Carbonate,0,LiTFSI,0.108734403,0.108734403,283.15,3.13
Diethyl Carbonate,0.114455697,Ethylene Carbonate,0.614152773,Dimethyl Carbonate,0,LiTFSI,0.135695765,0.135695765,283.15,1.95
Diethyl Carbonate,0.15646097,Ethylene Carbonate,0.839547014,Dimethyl Carbonate,0,LiTFSI,0.001996008,0.001996008,293.15,0.546
